id,name,composition,ingredients,servings,difficulty
6920489,고추참치,든든하게,[필수재료] 참치 2캔| 감자 50g| 양파 50g| 완두콩 4숟가락| 홍고추 50g| 청고추 50g [양념재료] 간장 1/2숟가락| 후추 약간| 물 1종이컵| 고추장 3숟가락| 케첩 5숟가락| 굴소스 2숟가락,2인분,아무나
6920499,굴어묵탕,푸짐하게,[필수재료] 굴 1/2종이컵| 모양 어묵 2종이컵| 사각어묵 6장| 무 250g| 양파 1/4개| 대파 1/2대| 청양고추 2개| 물 1L [양념재료] 국간장 2숟가락| 다진마늘 1숟가락| 후추 약간 [선택재료] 만개한알 1알,3인분,초급
6920523,닭가슴살채소볶음,든든하게,[필수재료] 닭가슴살 350g| 애호박 50g| 당근 50g| 양파 1/2개| 청양고추 1개 [밑간재료] 맛술 2숟가락| 소금 약간| 후추 약간 [양념재료] 고춧가루 2숟가락| 간장 2+1/2숟가락| 설탕 2/3숟가락| 다진 마늘 1숟가락,2인분,초급
6920538,골뱅이무침,든든하게,[필수재료] 골뱅이 230g| 오이 1/4개| 양파 1/4개| 소면 50g| 파채 1줌| 통깨 약간| 참기름 약간 [양념재료] 고추장 3숟가락| 식초 1+1/2숟가락| 설탕 1숟가락| 고춧가루 2숟가락| 다진 마늘 1/2숟가락| 참기름 1/2숟가락,2인분,초급
6920570,버섯고추전,든든하게,[재료] 청양고추 1개| 청고추 3개| 송이 버섯 100g| 달걀 2개| 부침가루 1/2종이컵| 소금 약간| 후추 약간| 식용유 약간,2인분,아무나
6920585,단호박등갈비찜,든든하게,[필수재료] 단호박 1통| 돼지등갈비 500g| 소금 약간| 후추 약간| 전분가루 5숟가락| 식용유 1숟가락 [양념재료] 간장 2숟가락| 올리고당 2숟가락| 맛술 1숟가락| 굴소스 1숟가락| 후추 약간,2인분,초급
6920601,굴튀김,든든하게,[필수재료] 굴 1종이컵| 튀김가루 1/2종이컵| 카레가루 1/2숟가락| 달걀 2개| 빵가루 적당량| 소금 1숟가락| 식용유 약간,2인분,초급
6920646,낙지덮밥,든든하게,[필수재료] 낙지 180g| 양파 1/2개| 청양고추 1개| 대파 1/2대| 참기름 1/4숟가락| 통깨 약간| 밥 2공기 [양념재료] 고추장 1숟가락| 고춧가루 2숟가락| 간장 1숟가락| 설탕 1/2숟가락| 올리고당 1숟가락| 다진 마늘 1숟가락| 맛술 1숟가락| 후추 약간,2인분,아무나
6920650,초계무침,든든하게,[필수 재료] 닭가슴살 110g| 숙주 1줌| 파프리카 90g| 당근 20g| 부추 10g| 깨소금 약간 [된장소스] 된장 10g| 연겨자 10g| 사과식초 1+1/2숟가락| 설탕 8g| 다진 마늘 4g,2인분,초급
6920662,아이싱쿠키,가볍게,[아이싱 쿠키] 무염버터 114g| 슈가파우더 88g| 달걀 30g| 바닐라익스트랙 약간| 중력분 200g| 베이킹파우더 4g| 소금 1꼬집 [로열 아이싱] 슈가파우더 150g| 달걀흰자 15g| 레몬즙 7g| 따뜻한 물 약간| 식용 색소 약간,2인분,초급
6920706,계란덮밥,든든하게,[기본재료] 달걀 2개| 대파 1/4대| 게살 3개| 밥 1공기| 포도씨유 2숟가락| 소금 약간 [소스재료] 계란 간장 2숟가락| 식초 1숟가락| 설탕 1/2숟가락| 전분 1/2숟가락| 물 1/2종이컵,1인분,아무나
6920727,치즈떡볶음,든든하게,[필수재료] 치즈떡 150g| 김말이튀김 300g| 피자치즈 3줌| 통깨 약간| 깻잎 4장 [양념재료] 고추장 3숟가락| 식용유 1숟가락| 고춧가루 1숟가락| 간장 1숟가락| 설탕 2숟가락| 물엿 1숟가락| 물 3숟가락| 케찹 1숟가락,2인분,아무나
6920761,홍합탕,푸짐하게,[필수재료] 홍합 500g| 양파 1/4개| 청양고추 2개| 대파 1대| 물 2종이컵| 고추기름 1숟가락 [양념재료] 국간장 1숟가락| 고춧가루 1숟가락| 다진 마늘 1/2숟가락| 소금 약간| 후추 약간,2인분,아무나
6920775,두부버섯전골,푸짐하게,[필수재료] 두부 1/2모| 소불고기 50g| 양파 1/8개| 당근 1/8개| 표고버섯 2개| 새송이버섯 1/2개| 느타리버섯 1줌| 쪽파 5줄기| 포도씨유 1숟가락 [연두밑국물] 물 500ml| 연두 2숟가락 [연두만능매콤소스재료] 물 4숟가락| 연두 1+1/2숟가락| 연두청양초 1/2숟가락| 식초 1숟가락| 깨 약간| 쪽파 약간 [연두만능유자소스재료] 물 4숟가락| 간장 2숟가락| 유자청 1/2숟가락| 식초 1숟가락| 쪽파 약간,2인분,아무나
6920790,복숭아쿠키,가볍게,[필수 재료] 박력분 170g| 버터 40g| 슈가파우더 70g| 달걀 1개| 바닐라에센스 1/2숟가락| 누텔라 1종이컵| 빨간색소 약간| 설탕 적당량| 소금 약간,4인분,초급
6920824,해물칼국수,든든하게,[필수재료] 바지락 1종이컵| 홍합 2종이컵| 새우 4마리| 칼국수면 2인분| 양파 1/4개| 청양고추 1개| 홍고추 1개| 멸치다시마육수 5종이컵 [양념재료] 소금 약간| 후추 약간| 다진 마늘 1숟가락,2인분,초급
6920838,오징어시금치리조또,든든하게,[필수 재료] 쌀밥 1공기| 시금치 2줌| 오징어 1마리| 새송이버섯 2개| 표고버섯 3개| 양파 1/2개| 당근 1/2개| 우유 150ml| 무염버터 1숟가락| 아기 슬라이스치즈 1장| 후추 약간,1인분,초급
6920871,까르보불닭무쌈말이,푸짐하게,[무쌈에 무쵸 재료] 까르보 불닭 라면 1개| 소시지 바 1개| 쌈무 적당량 [소피말았소 재료] 식빵 1장| 소시지 바 1개| 체다치즈 1장| 모짜렐라치즈 1봉| 케찹 적당량,1인분,아무나
6920896,케이크팝,가볍게,[케이크팝] 시판 카스텔라 2개| 생크림 2T [장식] 코팅용 화이트초콜릿 적당량| 장식용 초콜릿 약간| 초코펜,4인분,아무나
6920913,날치알김치볶음밥,든든하게,[필수재료] 김치 150g| 양파 1/4개| 당근 1/4개| 대파 1대| 날치알 4숟가락| 밥 2공기| 간장 1숟가락| 소금 약간| 후추 약간| 맛술 1숟가락,2인분,아무나
6920933,삼겹살묵은지찜,든든하게,[필수재료] 묵은지 1/2포기| 두부 1/2모| 삼겹살 200g| 양파 1/4개| 대파 1/3대| 청양고추 1개| 멸치다시마육수 1+1/2종이컵 [양념재료] 고추장 1숟가락| 고춧가루 1+1/2숟가락| 다진 마늘 1/2숟가락| 간장 1숟가락| 설탕 1/2숟가락| 소금 약간| 후추 약간,2인분,초급
6920973,장국죽,든든하게,[지급 재료] 불린 쌀 100g| 소고기 20g| 불린표고버섯 1개| 대파 1조각| 마늘 1개| 진간장 10ml| 깨소금 5g| 검은 후춧가루 1g| 참기름 10ml| 국간장 10ml,1인분,초급
6920979,바나나구이,가볍게,[필수재료] 바나나 2개| 견과류 적당량 [소스재료] 버터 1숟가락| 꿀 2숟가락| 계피가루 1/2숟가락 [선택재료] 아이스크림 2스쿱| 초코시럽 약간,2인분,초급
6920994,삼각두부선,든든하게,[필수 재료] 부침용 두부 1모| 삶은 단호박 100g| 새싹채소 100g| 포도씨유 2숟가락| 들기름 1숟가락 [소스 재료] 데리야끼 소스 2숟가락| 굴소스 1/2숟가락| 발사믹글레이스 1티스푼,2인분,초급
6921009,낙지초무침,든든하게,[필수재료] 낙지 250g| 양파 1/4개| 미나리 8줄기| 청양고추 1개 [양념재료] 고추장 2숟가락| 매실액 1숟가락| 설탕 1숟가락| 고춧가루 1숟가락| 식초 3숟가락| 다진 마늘 1/2숟가락| 참기름 1/2숟가락| 통깨 약간,2인분,아무나
6921045,롤,가볍게,[달콤하지롤 재료] 롤케이크 1개| 각종 과일 적당량 [레몬너한테피치나 재료] 얼음컵 1개| 크랜베리주스 3/4종이컵| 복숭아스파클링음료 1/2종이컵| 레몬나 1포,1인분,아무나
6921056,고추장,든든하게,[필수 재료] 물 900ml| 쌀조청 1.5kg| 메주가루 70g| 고운고춧가루 600g| 소금 130g,6인분이상,아무나
6921064,브라우니,가볍게,[브라우니] 달걀 70g| 설탕 70g| 물엿 25g| 꿀 25g| 박력분 70g| 코코아파우더 14g| 베이킹파우더 2g| 소금 약간| 초코칩 35g| 무염버터 81g| 다크초콜릿커버춰 91g [장식] 코팅용 화이트초콜릿 적당량| 마시멜로우 적당량| 초코펜,2인분,초급
6921092,새송이버섯무침,든든하게,[필수재료] 새송이버섯 4개| 소금 적당량 [양념재료] 양조간장 1숟가락| 다진마늘 1/2숟가락| 들깨가루 1숟가락| 송송 썬 쪽파 2숟가락| 참기름 1/2숟가락| 소금 약간,2인분,초급
6921099,뽕잎칼국수,든든하게,[필수 재료] 뽕 칼국수 2인분| 바지락 2줌| 물 800ml| 멸치다시마 육수 1L| 애호박 1/4개| 당근 1/4개| 감자 1/2개| 양파 1/4개| 대파 1/2대| 다진 마늘 1숟가락| 국간장 1/2숟가락| 소금 약간| 후추 약간,2인분,아무나
6921100,고구마맛탕,가볍게,[필수 재료] 고구마 3개| 쌀조청 1종이컵| 검은깨 약간,4인분,아무나
6921106,불닭달걀밥,든든하게,[필수재료] 불닭볶음밥 1개| 달걀 1개| 콘샐러드 1개| 소시지바 1개,1인분,아무나
6921144,케이크,가볍게,[펌킨 케이크] 무염버터 86g| 슈가파우더 60g| 달걀 91g| 호박페이스트 57g| 꿀 14g| 박력분 89g| 아몬드파우더 17g| 베이킹파우더 3g| 단호박가루 6g| 시나몬파우더 약간| 넛맥 약간 [장식] 코팅용 화이트초콜릿 적당량| 단호박가루 약간| 호박씨 약간| 초코펜,2인분,초급
6921161,콩불,든든하게,[필수재료] 대패삼겹살 200g| 콩나물 1줌| 양파 1/2개| 청양고추 1개| 대파 1대| 참기름 1숟가락| 통깨 약간 [양념재료] 고추장 2숟가락| 맛술 1+1/2숟가락| 간장 1+1/2숟가락| 고춧가루 1숟가락| 설탕 1/2숟가락| 다진 마늘 1/2숟가락| 후추 약간,2인분,초급
6921190,소고기육포,가볍게,[필수재료] 소고기 400g| 청주 1/2종이컵| 설탕 1숟가락| 후추 약간 [양념재료] 간장 1/3종이컵| 액젓 1/2숟가락| 설탕 2숟가락| 매실청 2숟가락| 맛술 1숟가락| 마늘 3개| 생강 1개| 건고추 2개| 후추 약간| 참기름 2숟가락 [선택재료] 청양고추 4개,6인분이상,초급
6921201,반반한라면,든든하게,[재료] 반반한 라면 1봉| 반반한 라면 1봉| 햄| 대파,1인분,아무나
6921214,소고기콩나물국,푸짐하게,[필수재료] 소고기 100g| 콩나물 100g| 대파 1/4대| 무 100g| 홍고추 1/2개| 청고추 1/2개| 물 4종이컵| 참기름 1/2숟가락 [양념재료] 국간장 1+1/2숟가락| 다진 마늘 1/2숟가락| 소금 약간| 후추 약간 [밑간재료] 국간장 1/2숟가락| 다진 마늘 1/2숟가락| 맛술 1/2숟가락| 참기름 1/2숟가락| 후추 약간,2인분,아무나
6921234,김치칼국수,든든하게,[필수재료] 칼국수면 1인분| 김치 2/3종이컵| 바지락 1종이컵| 대파 1/2대| 청양고추 1개| 멸치다시마육수 2+1/2종이컵| 참기름 1숟가락 [양념재료] 국간장 1숟가락| 다진 마늘 1/2숟가락| 고춧가루 1/2숟가락| 소금 약간| 후추 약간,1인분,아무나
6921244,칠리콘카르네,든든하게,[필수재료] 다진소고기 2종이컵| 양파 1/2개| 피망 1/2개| 다진마늘 2숟가락| 큐민 파우더 1/2숟가락| 파프리카파우더 1/2숟가락| 칠리파우더 2숟가락| 스위트콘 1/2종이컵| 강낭콩 통조림 1/2종이컵| 소금 약간| 후추 약간| 슈레드 체다치즈 1종이컵| 식용유 약간| 홀토마토 1+1/2종이컵| 파마산치즈가루 2숟가락| 사워크림 적당량 [선택재료] 또띠아 3장,3인분,초급
6921256,달걀말이밥,든든하게,[필수재료] 달걀 4개| 밥 1/2공기| 대파 50g| 당근 50g| 양파 50g| 소금 약간,2인분,중급
6921271,부추전김밥,든든하게,[반죽재료] 부추 1줌| 물 1종이컵| 부침가루 1종이컵| 소금 1/3숟가락 [필수재료] 밥 1공기| 소금 1/4숟가락| 참기름 1숟가락| 통깨 1/2숟가락| 오징어 1/2마리| 식용유 적당량 [선택재료] 초고추장 적당량,1인분,아무나
6921289,콩나물밥,든든하게,[지급 재료] 불린 쌀 150g| 콩나물 60g| 소고기 30g| 대파 1/2토막| 마늘 1쪽| 진간장 5ml| 참기름 5ml,1인분,초급
6921314,차조바나나미음,든든하게,[필수 재료] 불린 쌀 30g| 불린 차조 10g| 바나나 10g| 물 400ml,4인분,아무나
6921355,김치어묵국밥,든든하게,[필수재료] 어묵탕 1개| 자른김치 1봉| 밥 1공기| 콩나물 1/2줌| 조미김가루 약간,1인분,초급
6921372,견과류강정,가볍게,[필수 재료] 쌀조청 1종이컵| 호두 1+1/2종이컵| 땅콩 1종이컵| 아몬드 1종이컵| 아몬드 슬라이스 1종이컵| 해바라기씨 1종이컵| 건크렌베리 1종이컵,6인분이상,아무나
6921374,할로윈묘비케이크,가볍게,[브라우니] 달걀 70g| 설탕 70g| 물엿 25g| 꿀 25g| 박력분 70g| 코코아파우더 14g| 베이킹파우더 2g| 소금 약간| 초코칩 35g| 무염버터 81g| 다크초콜릿 커버춰 91g [로얄아이싱] 슈가파우더 150g| 달걀흰자 15g| 레몬즙 7g| 따뜻한 물 약간| 식용 색소 약간 [장식] 코팅용화이트초콜릿| 오레오| 프레즐| 참깨스틱| 젤리| 로열아이싱| 초코펜| 초코볼| 롤리팝스틱,6인분이상,초급
6921401,묵은지참치김밥,든든하게,[필수재료] 김 1+1/2장| 밥 1공기| 참치 1캔| 묵은지 3줄| 우엉 1줄| 당근 1/2개| 단무지 1줄| 시금치 10줄| 달걀 2개| 소금 약간| 후추 약간| 통깨 약간| 참기름 약간| 식용유 약간 [참치 양념재료] 마요네즈 2숟가락| 통깨 약간 [시금치 양념재료] 소금 1/4숟가락| 참기름 약간 [당근 양념재료] 소금 1/4숟가락| 참기름 약간,1인분,초급
6921414,도라지청,가볍게,[필수 재료] 도라지 300g| 대추 10개| 쌀조청 400g~ 500g| 시나몬 가루 1/2숟가락| 레몬즙 1숟가락,6인분이상,아무나
6921420,곱창볶음밥,든든하게,[필수재료] 편마늘 1숟가락| 곱창 2/3종이컵| 밥 1공기| 양파 1/4개| 부추 2줄기| 참기름 1숟가락| 통깨 약간 [양념재료] 고추장 1숟가락| 고춧가루 1숟가락| 간장 1/2숟가락| 맛술 1/2숟가락| 설탕 1/4숟가락,1인분,초급
6921454,고등어필라프,든든하게,[재료] 순살 고등어 1개| 다진 당근 2숟가락| 다진 양파 2숟가락| 옥수수콘 2숟가락| 양송이 버섯 3개| 굴소스 1/2숟가락| 버터 20g| 다진 마늘 1/4숟가락| 불린 쌀 150g,2인분,아무나
6921463,뱀파이어치킨송곳니감자,푸짐하게,[필수재료] 편의점 치킨 적당량| 불닭소스 5숟가락| 양념치킨소스 1개| 감자샐러드 1개| 치즈나쵸 1개,4인분,초급
6921470,대구두부샐러드,가볍게,[재료] 대구 200g| 연두부 2개| 다진 대파 2숟가락| 다진 샐러리 2숟가락| 다진 양파 2숟가락| 다진 생강 약간| 칠리 소스 2숟가락| 느억맘 소스 2숟가락| 참기름 1/2숟가락,2인분,아무나
6921498,묵말랭이볶음,든든하게,[묵말랭이 재료] 도토리묵 300g [묵말랭이볶음 재료] 묵말랭이 300g| 양파 1/2개| 당근 1/4개| 청고추 1/2개| 홍고추 1/2개| 통깨 약간| 식용유 약간 [묵말랭이볶음 양념재료] 멸치다시마육수 1/2종이컵| 국간장 2숟가락| 설탕 1숟가락| 맛술 1숟가락| 다진마늘 1숟가락| 소금 약간| 후추 약간| 참기름 약간,6인분이상,아무나
6921522,양파케밥,든든하게,[필수재료] 양파 2개| 다진소고기 100g| 토마토소스 2숟가락| 오레가노 약간| 소금 약간| 후추 약간,2인분,아무나
6921545,소고기채소말이,든든하게,[필수재료] 소고기 200g| 양파 1/2개| 빨강 파프리카 1/2개| 노랑 파프리카 1/2개| 팽이버섯 1/2줌| 깻잎 10장 [양념재료] 간장 2숟가락| 물 1/2숟가락| 식초 1/2숟가락| 설탕 1/2숟가락| 다진 마늘 1/2숟가락| 연겨자 1/2숟가락| 소금 약간| 후추 약간,2인분,초급
6921560,매콤벌집삼겹살볶음,든든하게,[필수재료] 삼겹살 300g| 대파 1대| 통마늘 8개| 청양고추 2개 [밑간재료] 맛술 1숟가락| 소금 약간| 후추 약간 [양념재료] 고추장 2숟가락| 올리고당 3숟가락| 식초 2숟가락| 맛술 1숟가락| 물 1숟가락| 다진 마늘 1숟가락| 후추 약간,2인분,아무나
6921574,사과계피꿀청,가볍게,[사과칩 재료] 사과 3개| 베이킹소다 약간 [사과계피꿀청 재료] 사과 3개| 꿀 400g| 계피가루 2숟가락,6인분이상,아무나
6921583,고추장불고기,든든하게,[필수재료] 돼지고기 400g| 양파 1/2개| 당근 1/4개| 청양고추 1/2개| 홍고추 1/2개| 대파 1/2대| 통깨 약간| 물 5숟가락| 식용유 약간 [양념재료] 고추장 2숟가락| 고춧가루 1+1/2숟가락| 간장 2숟가락| 다진 마늘 2숟가락| 설탕 1숟가락| 매실액 1숟가락| 맛술 1숟가락| 소금 약간| 후추 약간,2인분,아무나
6921602,게살감자샌드위치,가볍게,[필수재료] 감자 2개| 게맛살 100g| 양파 1/2개| 피클 6조각| 모닝빵 8개 [소스재료] 마요네즈 4숟가락| 설탕 1+1/2숟가락| 머스터드 1숟가락| 소금 약간| 후추 약간 [선택재료] 파슬리가루 약간,4인분,아무나
6921623,스쿱쿠키,가볍게,[필수 재료] 뽕잎가루 20g| 무염버터 200g| 박력분 300g| 슈가파우더 80g| 소금 1g| 초코칩 50g,4인분,초급
6921632,수제육포,가볍게,[필수재료] 돼지고기 400g| 청주 1/2종이컵| 설탕 1숟가락| 후추 약간 [양념재료] 간장 1/3종이컵| 액젓 1/2숟가락| 설탕 2숟가락| 매실청 2숟가락| 맛술 1숟가락| 마늘 3개| 생강 1개| 건고추 3개| 참기름 2숟가락| 후추 약간 [선택재료] 청양고추 4개,6인분이상,초급
6921660,바나나칩,가볍게,[필수재료] 바나나| 설탕 적당량 [선택재료] 콘푸라이트| 우유 [바나나칩견과류바 재료] 바나나칩 1/2종이컵| 그래놀라 1종이컵| 견과류 1/2종이컵| 설탕 5숟가락| 물 3숟가락| 올리고당 2숟가락,6인분이상,초급
6921676,가지파스타,든든하게,[타히니소스 재료] 참깨 1/2종이컵| 포도씨유 3숟가락 [파스타재료] 가지 1개| 타히니소스 2숟가락| 소금 약간| 올리브유 1숟가락| 다진마늘 1/2숟가락| 큐민파우더 1/4숟가락| 레몬즙 2숟가락| 펜네 2종이컵,1인분,초급
6921713,소시지김밥,든든하게,[필수재료] 김 2장| 소시지 2개| 당근 1/2개| 단무지 1개| 김밥용 우엉 4줄| 마요네즈 1숟가락| 식용유 약간| 참기름 약간| 참깨 약간| 소금 약간 [달걀지단 재료] 달걀 1개| 소금 1/6숟가락 [소시지 양념재료] 소시지 2개| 간장 1숟가락| 물엿 1숟가락 [시금치 양념재료] 시금치 50g| 소금 약간| 참기름 약간 [밥 밑간재료] 밥 2공기| 참기름 1숟가락| 소금 1/4숟가락,2인분,아무나
6921767,고구마순무침,든든하게,[필수재료] 데친 고구마순 200g| 홍고추 1/2개| 쪽파 2줄기 [양념재료] 고춧가루 2숟가락| 국간장 1숟가락| 까나리액젓 1/2숟가락| 설탕 1/2숟가락| 다진마늘 1/2숟가락| 통깨 약간| 참기름 약간,2인분,초급
6921784,뽕잎크림라떼,가볍게,[필수 재료] 뽕잎크림 스프레드 2숟가락| 우유 200ml| 생크림 100ml,1인분,아무나
6921791,깐풍소스,든든하게,[필수재료] 가지 1개| 전분 4숟가락| 청양고추 1개| 홍고추 1/2개| 고추기름 2숟가락| 대파 1/2대| 다진마늘 1숟가락| 튀김기름 적당량| 깐풍소스 1/3종이컵| 땅콩가루 1숟가락| 간장 8숟가락| 물 2/3종이컵| 설탕 6숟가락| 식초 6숟가락 [깐풍소스재료] 간장 8숟가락| 물 2/3종이컵| 설탕 6숟가락| 식초 6숟가락 [가지깐풍 재료] 가지 1개| 전분 4숟가락| 청양고추 1개| 홍고추 1/2개| 고추기름 2숟가락| 대파 1/2대| 다진마늘 1숟가락| 튀김기름 적당량| 깐풍소스 1/3종이컵| 땅콩가루 1숟가락 [유린기 재료] 양상추 1/2개| 닭다리살 300g| 소금 약간| 후추 약간| 청주 1숟가락| 맛술 1숟가락| 다진마늘 1숟가락| 대파 1/2대| 청양고추 1개| 홍고추 1/2개| 튀김기름 적당량| 깐풍소스 1/4종이컵 [튀김옷재료] 전분 1종이컵| 물 2/3종이컵 [가자미찜 재료] 가자미 2마리| 소금 약간| 후추 약간| 청주 약간| 맛술 2숟가락| 대파 3대| 마늘 3알| 깐풍소스 6숟가락| 식용유 4숟가락,2인분,아무나
6921821,시나몬사과잼,가볍게,[필수재료] 사과 2개| 설탕 240g| 레몬즙 1T| 시나몬 스틱 1개,4인분,초급
6921844,머랭빼빼로,가볍게,[머랭빼빼로 재료] 스틱 과자 30개| 달걀흰자 80g| 설탕 65g| 색소 적당량,4인분,초급
6921857,명란껍질튀김,푸짐하게,[필수재료] 명란 8개 [소스재료] 설탕 1숟가락| 간장 1/2숟가락| 마요네즈 5숟가락,2인분,아무나
6921875,얼그레이티쿠키,가볍게,[재료] 발효 버터 79g| 슈가파우더 35g| 소금 1꼬집| 달걀 노른자 7g| 박력분 118g| 얼그레이티 2g| 설탕 적당량,4인분,초급
6921892,만능된장,든든하게,[만능된장재료] 된장 1종이컵| 다진양파 1/2개| 다진대파 1/2대| 청주 2숟가락| 설탕 2숟가락| 다진 마늘 2숟가락| 물 6숟가락 [시금치된장무침재료] 시금치 150g| 대파 1/2대| 소금 1/2숟가락| 참기름 1숟가락| 통깨 약간 [된장고등어조림재료] 고등어 1마리| 무 1토막| 양파 1/2개| 청고추 1/2개| 홍고추 1/2개| 대파 1대| 물 1+1/2종이컵 [된장제육볶음재료] 돼지고기앞다리살 300g| 양파 1/2개| 대파 1대| 청고추 1개| 홍고추 1개| 통깨 약간,4인분,아무나
6921911,빼빼로케이크,가볍게,[케이크] 케이크 시트 1cm두께 5장| 생크림 350g| 설탕 30g [빼빼로 스틱] 스틱 과자 40개| 코팅용 초콜릿 {화이트} 300g| 초코펜| 스프링클 적당량,4인분,초급
6921940,무숙장아찌,가볍게,[지급재료] 무 120g| 미나리 20g| 대파 1토막| 마늘 1쪽| 소고기 30g| 식용유 30ml| 진간장 50ml| 깨소금 5g| 참기름 5ml| 흰설탕 5g| 검은 후춧가루 1g| 실고추 1~2줄기,1인분,초급
6921947,닭가슴살보리샐러드,가볍게,[필수재료] 찰 보리 1종이컵| 닭가슴살 1쪽| 빨간 파프리카 1/4개| 노란파프리카 1/4개| 블랙올리브 2숟가락| 방울토마토 10개| 올리브유 4숟가락| 레몬즙 3숟가락| 소금 약간| 후추 약간| 설탕 1/2숟가락 [선택재료] 베이비채소 약간,2인분,아무나
6921948,가래떡츄로스,푸짐하게,[필수재료] 가래떡 2줄| 계핏가루 1숟가락| 설탕 3숟가락,2인분,아무나
6921960,주꾸미볶음면,든든하게,[필수 재료] 주꾸미 볶음면 1봉| 콩나물 1줌| 깻잎 5장| 양파 1/4개| 참기름 1숟가락 [볶음밥 재료] 밥 1공기| 김가루 약간,2인분,아무나
6921970,피자스틱,든든하게,[필수재료] 또띠아 7개| 다진소고기 1종이컵| 후추 약간| 양파 1/4개| 양송이버섯 3개| 토마토소스 1+1/2종이컵| 파마산 치즈 1숟가락| 피자치즈 적당량| 올리브유 적당량| 바질가루 1/5숟가락| 오레가노가루 1/5숟가락,3인분,아무나
6922031,후무스,가볍게,[후무스 재료] 병아리콩 2종이컵| 마늘 3개| 레몬즙 5숟가락| 마요네즈 6숟가락| 땅콩버터 5숟가락| 큐민파우더 1/4숟가락| 올리브유 1+1/2종이컵| 소금 약간| 후추 약간 [후무스랩 재료] 또띠아 2장| 양상추 3장| 크래미 2개| 빨강파프리카 1/4개| 청피망 1/4개| 노란파프리카 1/4개,2인분,아무나
6922061,부각,가볍게,[김부각 재료] 김 20장| 멸치다시마 육수 300ml| 찹쌀가루 100g| 참깨 2숟가락 [다시마 부각 재료] 다시마| 멸치다시마 육수 300ml| 찹쌀가루 100g| 찹쌀 밥 1/2종이컵 [미역부각 재료] 미역| 멸치다시마 육수 300ml| 찹쌀가루 100g,6인분이상,초급
6922071,편강,가볍게,[재료] 생강 적당량 [편강재료] 생강 2개| 설탕 1종이컵| 꿀 3숟가락,6인분이상,초급
6922148,밤잼,가볍게,[밤잼 재료] 밤 300g| 설탕 60g| 메이플시럽 30g| 물 90g| 물 약간,3인분,초급
6922152,치즈가지구이,든든하게,[필수재료] 가지 2개| 베이컨 3줄| 생크림 1/3종이컵| 빵가루 3숟가락| 파마산치즈가루 3숟가락| 피자치즈 1줌| 올리브유 약간| 소금 약간| 후추 약간,2인분,아무나
6922184,낙지찜,든든하게,[필수재료] 콩나물 200g| 낙지 300g| 바지락 200g| 양파 1/2개| 대파 1대| 홍고추 1/2개| 청고추 1/2개| 미나리 30g| 물 2/3종이컵| 참기름 1숟가락| 통깨 약간 [양념재료] 고추장 1숟가락| 고춧가루 3숟가락| 간장 1숟가락| 맛술 1숟가락| 매실액 1숟가락| 설탕 1/2숟가락| 다진 마늘 1숟가락,2인분,중급
6922209,조개크림파스타,든든하게,[필수재료] 링귀니면 80g| 새우 2마리| 모시조개 200g| 생크림 2종이컵| 마늘 3쪽| 양파 1/4개| 화이트와인 2숟가락| 소금 약간| 후추 약간| 면수 1/2종이컵| 올리브유 적당량,1인분,아무나
6922230,BLT팬케이크,가볍게,[팬케이크 재료] 박력분 100g| 중력분 80g| 베이킹파우더 1/2숟가락| 설탕 30g| 소금 1/4숟가락| 달걀 1개| 우유 1종이컵| 녹인버터 25g| 바닐라에센스 약간 [BLT 재료] 양상추 약간| 베이컨 5줄| 토마토 1/2개| 양파 1/2개| 딸기잼 2숟가락| 후추 약간,3인분,초급
6922239,가래떡닭볶음탕,푸짐하게,[필수재료] 닭 1마리| 가래떡 300g| 양파 1/2개| 감자 2개| 대파 1대| 청양고추 1개| 청주 3숟가락| 물 3종이컵 [양념재료] 고춧가루 4숟가락| 설탕 2숟가락| 다진 마늘 1+1/2숟가락| 간장 3숟가락| 맛술 1숟가락| 고추장 2숟가락| 후추 약간,3인분,중급
6922275,크림콘치즈,가볍게,[필수재료] 편의점 치킨꼬치 2개| 크림스프 가루 40g| 뜨거운물 2종이컵| 옥수수콘 1종이컵| 모짜렐라 치즈 2봉,2인분,초급
6922297,오이숙장아찌,든든하게,[지급 재료] 오이 1/2개| 건표고버섯 1개| 대파 1토막| 마늘 1쪽| 소고기 30g| 식용유 30ml| 소금 5g| 진간장 20ml| 깨소금 5g| 참기름 5ml| 흰설탕 5g| 검은 후춧가루 1g| 실고추 1~2줄기,1인분,초급
6922307,몬테크리스토,가볍게,[필수재료] 식빵 3장| 슬라이스치즈 4장| 슬라이스햄 4장| 딸기잼 적당량| 달걀 1개| 빵가루 1종이컵| 식용유 약간,1인분,초급
6922328,스프카레,든든하게,[필수 재료] 오뚜기 3일숙성카레 고형 3조각| 양파 1/2개| 순토마토퓨레 3숟가락| 이금기 치킨파우더 1작은숟가락| 양파 1/2개| 다진 마늘 1숟가락| 버터 1숟가락| 물 2.5컵| 밥 2공기| 슬라이스 치즈 2장 [토핑 재료] 가지| 당근| 연근| 옥수수| 브로콜리,2인분,아무나
6922338,연어조림,든든하게,[필수재료] 연어 2토막| 양파 1/2개| 마늘 2개| 소금 약간| 후추 약간| 쪽파 약간 [양념재료] 참치액 2숟가락| 간장 2숟가락| 청주 2숟가락| 설탕 1+1/2숟가락| 올리고당 2숟가락| 물 2숟가락,2인분,초급
