id,name,composition,ingredients,servings,difficulty,thumbnail,time,orders,photo
6846922,핫샌드위치,가볍게,[필수재료] 빵 2조각| 버터 1큰술| 달걀 2개| 소금 1/2큰술| 식초 1큰술 [선택재료] 양파 1/2개| 토마토 1/2개| 올리브유 1큰술| 소금 약간| 후춧가루 약간| 베이컨 2줄| 어린잎채소 1줌 [드레싱] 다진 양파 3큰술| 발사믹식초 2큰술| 올리브유 3큰술| 소금 약간| 후춧가루 약간,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/458d9318b48eb0afc2dd4d0d6e3c91ca1.png,30분 이내,"|1. 양파는 채 썰고, 토마토는 1.5cm 두께로 납작 썰어요.|2. 약한 불로 달군 팬에 버터 버터를 두르고 빵을 얹어 앞뒤로 노릇하게 구워 건져요.|3. 올리브유(1큰술)를 두른 뒤 양파를 넣고 소금(약간), 후춧가루(약간)를 뿌려 볶다가 한쪽으로 밀고 베이컨과 토마토를 얹어 구워요.|4. 작은 유리볼에 달걀을 미리 깨서 준비해요.|5. 끓는 물에 소금, 식초을 넣고 숟가락으로 저어 물결을 만들어요.|6. 달걀을 넣고 바닥에 가라앉지 않도록 숟가락으로 살살 저어가며 익혀요.|7. 달걀 흰자가 불투명하게 변하며 익으면 건져요.|8. 드레싱을 만들어요.|9. 그릇에 빵을 담고 토마토, 베이컨과 양파, 수란을 올린 뒤 어린잎채소를 곁들이고, 두레싱을 뿌려요.",|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/ca3be612641cabe1737b276049afff4b1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/527156f0e166960bc8d12fdba981b6081.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/18719c51370fb4d0ec81147af326f93d1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/10feb05bd1ef259ac729d8f9ac3518b31.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/386b311723399dde32d1d9c1b35ffc0f1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/d0aff25ce9b989cd44a98eb0733e18fd1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/bd4b7c164716f8b651db53eba9408c5d1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/880490658677ca976745069d8331761c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/35a3b4d1507eb327a4a8a2a746b4e9c81.png
6847060,스팸밥버거,든든하게,[필수재료] 밥 3공기| 김 자반 1컵| 스팸 1캔 [볶음김치 재료] 참기름 1큰술| 송송썬 김치 1컵| 설탕 1큰술| 부순 참깨 1큰술 [참치샐러드] 참치 1캔(150g)| 잘게 썬 단무지 1/4컵| 다진 양파 1/8개 분량| 마요네즈 4큰술| 소금 약간| 후춧가루 약간,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/b0765bc472d11103377d360c5e7c8ec91.png,30분 이내,"|1. 밥은 조미된 김자반과 섞어 한김 식혀주세요.|2. 참치는 기름기를 제거해 볼에 담아요. 송송 썬 단무지(1/4컵), 다진 양파(1/8개 분량), 마요네즈(4큰술), 소금(약간), 후춧가루(약간)를 넣고 섞어요.|3. 스팸은 깍둑 썰어 프라이팬에 노릇하게 구워주세요.|4. 참기름(1큰술)을 두른 팬에 송송 썬 김치(1컵), 설탕(1큰술), 부순 참깨(1큰술)를 넣고 볶아요.|5. 큼직한 밥공기에 랩 또는 비닐 팩으로 덮은 뒤, 밥을 1/3정도 눌러가며 채워요.|6. 밥 위로 볶음김치, 참치샐러드, 스팸을 넣어주세요.|7. 마지막으로 밥을 한 번 더 얹은 뒤 랩 가장자리를 여며 감싸고 지그시 눌러 모양을 잡아주세요.|8. 밥공기를 뒤집고 밥버거를 꺼낸 뒤 접시에 담아 랩을 벗겨 마무으리!",|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/208adb720560b6cbaf898dcf84ab21231.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/3b3d98a17ef2b78a65718d4009058f771.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/cd07f58ef4206faa43ea79eed93f74b41.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/299fd7c3d93f5f4e5f38d8f0fb6437c71.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/c0af8ac2e22055416b8a5ddbc152deb91.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/6a6033660ec8092a8dce5ded25fae5301.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/4eb2bf364d266880a43c53a4f40915851.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/a08b221ac2e937bde0a6b2c063587b6f1.png
6847207,지라시스시,든든하게,[필수 재료] 시판 조미유부초밥 1팩| 밥 2공기| 오이 1/3개| 소금 1/6큰술 [선택 재료] 달걀 2개| 소금 약간| 후춧가루 약간,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/04/27/046e58b2afc293df6aca719582bb5d5f1.png,30분 이내,"|1. 오이는 동그란 모양을 살려 얇게 썬 뒤 소금을 넣고 절여요.|2. 시판 조미유부초밥에 동봉된 조미유부의 물기를 짠 뒤 채 썰어요.|3. 볼에 밥을 넣고 시판 조미유부초밥에 동봉된 후라가케와 배합초를 넣어 양념해요.|4. 달걀, 소금, 후춧가루를 넣고 곱게 푼 뒤 식용유를 두른 팬에 붓고 도톰하게 지단을 부쳐 채 썰어요.|5. 절여둔 오이는 숨이 죽어 부드럽게 휘어지면 찬물에 가볍게 헹궈 물기를 짜요.|6. 그릇에 밥을 담고 유부, 오이, 달걀을 고루 올려요.",|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/27/672d91c151f43ba3d4d2463c22faad451.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/27/e474a063e47be0be3f440b94965901541.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/27/1cb43a11be1f9d27eec3126fef0f0f891.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/27/65f19303b7772fafa6eadbfbf6e37a881.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/27/0a6822c5e2fbad53ca0eae7eae6238371.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/27/e4f839fb3b559978be014a2a50eabcfa1.png
6847328,하트도시락,가볍게,[주먹밥재료] 밥 2공기| 후리카케 3큰술| 김 약간| 토마토케첩 약간 [하트맛살전&문어비엔나 재료] 맛살 4줄| 나무꼬치(산적꼬치) 2개| 달걀 1개| 소금 약간| 후춧가루 약간| 비엔나소시지 6개 [하트달걀 샐러드] 달걀 2개| 소금 1/2큰술| 식초 1큰술| 우유팩| 나무젓가락| 고무줄| 어린잎채소 2줌| 방울 토마토 1줌| 시판 드레싱(사우전아일랜드드레싱 또는 토마토케찹+마요네즈 믹스한 것) 적당량 [단무지무침 재료] 단무지 1/2컵| 고춧가루 1/2큰술| 참기름 1/2큰술| 깨소금 1/3큰술,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2016/04/29/bd9386795616a17d76df4d5fe5aa21631.png,60분 이내,"|1. 맛살은 하트모양으로 접어가며 꼬치에 꽂아요.|2. 비엔나소시지는 길이로 깊게 2~3번 칼집을 내 주시고 하트 맛살 꼬지는 낸 뒤 달걀물(달걀(1개)+소금(약간)+후춧가루(약간))에 담가 적신 뒤 식용유를 두른 팬에서 노릇하게 구워 건져요.|3. 밥(2공기)에 후리가케(3큰술)를 넣고 버무려요.|4. 냄비에 달걀과 잠길 정도의 물, 소금, 식초를 넣고 삶은 뒤 건져서 찬물에담가 껍질을 벗겨요.|5. 고무줄을 풀러 하트모양으로 굳은 달걀을 반으로 썰어요.|6. 밥을 둥글게 빚어 김을 잘라 붙인 뒤 토마토케찹으로 얼굴 표정을 그려 준비한나머지 재료와 함께 도시락에 담아요.",|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/29/987bc15920c6c362fa7256019fd8a90e1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/29/4905900f997c718fcb10c18e79eb63101.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/29/f7dd45878a962110f7bcf66dec2a61a11.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/29/885c1a13f3d30d927ad180e5e73058471.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/29/ca0c29f6301b5b4a30bf018bdfce36371.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/04/29/63332036f31ead381f0635028c697fcd1.png
6847465,초고추장골뱅이무침,든든하게,[필수 재료] 양파 1/2개| 당근 1/2개| 오이 1/2개| 양배추 1줌| 대파 10cm| 청양고추 1개| 소면 2줌(200g) [선택 재료] 깻잎 1줌 [초고추장] 고추장 1/3컵| 설탕 1/3컵| 식초 1/3컵 [양념] 다진마늘 1큰술| 고춧가루 1큰술 [소면 밑간] 참기름 1큰술| 간장 1큰술| 통깨 1큰술,4인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/02/68191bb10f643c43322f2aea9eabc36c1.png,30분 이내,"|1. 대파와 청양고추는 어슷하게 썰고, 나머지 채소는 먹기 좋게 채 썰거나 납작 썰어요.|2. 골뱅이는 물기를 제거한 뒤 크기가 큰 것만 먹기 좋게 2등분하세요.|3. 초고추장을 만들어요.|4. 볼에 채소와 골뱅이를 담고 다진 마늘과 초고추장을 넣고 버무린 뒤 고춧가루을 넣고 한 번 더 버무려요.|5. 끓는 물에 소면을 넣고 거품이 올라올때마다 찬 물을 부어가며 삶아요.|6. 삶은 소면은 찬물에 비벼 헹군 뒤 물기를 빼고 밑양념(참기름 1큰술, 간장 1큰술, 통깨 1큰술)에 버무려요.|7. 접시에 담아 마무리.",|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/02/343c6ff9d066983953567fe02c4633a91.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/02/c822a84fd8f4c1365a7f3309810411221.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/02/cc1960b7c344fa75dae5a47d161992281.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/02/442903555cb15b99a013eacf8213601c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/02/bfe7372a183689bbc323b7dd53e3f51b1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/02/8476772398c4e7fc994527729ccfb5511.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/02/5f0e7f852e62f83f71d025a663ad91ac1.png
6847539,바나나시리얼뭉치,가볍게,[재료] 바나나 4개| 스트링치즈 2개| 밀가루 5큰술| 달걀 1개| 시리얼 1+1/2컵| 올리브유 적당량,4인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/03/5c173254923347a55f48135ea24a33cf1.png,30분 이내,|1. 시리얼은 단단한 비닐팩(지퍼팩)에 넣고 밀대를 이용해 굵게 부숴요.|2. 바나나는 양쪽 가장자리를 깔끔하게 제거한 길게 반으로 갈라요.|3. 가운데 속을 파낸 뒤 껍질을 벗겨요.|4. 스트링치즈도 길게 반 갈라 토막내 바나나 길이에 맞게 속을 채워요.|5. 바나나를 다시 한 개로 합친 뒤 껍질을 벗기고 3~4등분해요.|6. 밀가루 ? 곱게 푼 달걀 ? 시리얼 순으로 옷을 입혀요.|7. 올리브유를 자작하게 두른 팬에 넣고 치즈가 녹아서 모양이 고정 될 때까지 바나나를 젓가락으로 잡아가며 노릇하게 구워 마무리.,|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/03/1dbd91e34a9958edaf57a1589eec42201.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/03/573fc3ac6d8030b55e055324977b3c0d1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/03/7111d474dce61ad26fa460f62c0288b01.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/03/0515a6c1f6ca65d22d4ac24cfdd2b6891.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/03/066daa1953a4040cc30017022e3b3fd11.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/03/fdfa0422ad6773f7c4b01d6574de59b31.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/03/870d90cb9f6d1bfbe23ded93a58fa9d61.png
6847599,길거리토스트,가볍게,[필수 재료] 달걀 2개| 소금 약간| 후춧가루 약간| 양파 약간| 당근 약간| 양배추 약간| 버터 2큰술| 식빵 4장,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/13ddf7e1cb20ec2cfa7225f4a93a11e21.png,30분 이내,|1. 중약 불로 달군 팬에 버터를 두르고 식빵을 얹어 앞뒤로 노릇하게 구워 건져요.|2. 중간 불로 달군 팬에 식용유(적당량)를 두르고 달걀물을 부어 식빵 크기와 비슷한 모양과 크기로 모양을 잡아가며 노릇하게 구워요.굽고 한쪽 편에서 슬라이스한 햄을 앞뒤로 구워요.|3. 달걀지단과 햄이 노릇하게 구워지면 식빵에 슬라이스 치즈와 함께 얹어요.|4. 취향에 맞게 소스와 설탕을 뿌려요.|5. 남은 식빵으로 덮고 지그시 눌러요.,|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/a9b4547fef2d2153f0499e641d02c8871.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/25be04822ecd90e9d79d146b9e18ead61.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/d5c62c934204fb9c61509536b970e0301.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/7e9c0bd81c9c469e835a0afd0ec5cbbd1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/a68f374b9a7cd6eb3fb99e914dac55e81.png
6847602,로제크림수제비,든든하게,[필수 재료] 시판 감자수제비 2줌(200g)| 채 썬 양파 1/2개| 납작 썬 감자 1개| 납작 썬 피망 1/2개| 생크림 1컵| 시판 토마토소스 1/2컵 [선택 재료] 작게 썬 브로콜리 1/2줌| 작게 썬 베이컨 3줄 분량| 고춧가루 1큰술 [양념] 소금 약간| 후춧가루 약간,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/cb4bcbec2095292b629e94b7e0e23f7b1.png,30분 이내,"|1. 끓는 물에 감자수제비를 넣고 10초간 데쳐 건져요.|2. 팬에 식용유를 두르고 양파와 감자, 베이컨을 볶다가 브로콜리와 피망도 넣고 소금, 후춧가루를 뿌려가며 볶아요.|3. 생크림과 토마토소스를 붓고 끓여요.|4. 바글바글 끓어오르면 수제비를 넣고 조금 더 조려요.|5. 맛을 보고 부족한 간은 소금, 후춧가루로 맞춰요.",|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/0c3ba4e532ade8474b4bedbe2acb51481.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/94ff3a77c33552f8905e088d75fbb60c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/b8b3c6dc3b64191d583022c45f8000651.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/f6b94dee14d8156cdaa95fd7c509b9531.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/9db5fe6964254602ccecb812dd2ecfd51.png
6847608,떡꼬치,든든하게,[필수재료] 떡볶이떡 25개| 나무꼬치 5개| 식용유 3큰술| 피자치즈 1/2컵 [선택재료] 통조림 옥수수 5큰술 [소스재료] 식용유 1큰술| 다진양파 4큰술| 다진 피망 5큰술| 토마토케찹 4큰술| 고추장 2큰술| 물엿 1큰술,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/d822074e687bbf123ffa0924502bf6151.png,30분 이내,"|1. 팬에 식용유를 두른 뒤 다진 양파, 다진 피망, 토마토케찹 , 고추장 , 물엿을 넣고 볶아요.|2. 바글바글 끓으면 불을 꺼요.|3. 나무꼬치에 떡볶이떡을 꽂아요.|4. 식용유를 두른 팬에 떡볶이떡을 얹어 구워요.|5. 바닥면에 노릇한 색이 나면 뒤집어요.|6. 소스를 펴 바른 뒤 통조림 옥수수와 피자치즈를 고루 얹어요.뚜껑을 덮고 약한 불로 줄여 치즈가 녹을 때까지 구워 마무리.",|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/667df90c2684ff137219f88d4f5d42711.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/cf13048c512f730fb844582465136a9c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/174784e378f38d83ddd477b6437764671.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/9bf55c21cd69344d1b5811f3569baddc1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/3facfa3bd8a6ff8950aec27428c909551.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/04/73f777e8cc5c4a9af688858193ce98de1.png
6847802,볶음밥그라탕,든든하게,[필수재료] 양파 1/4개| 부추 5줄기| 베이컨 2줄| 슈레드 모짜렐라 치즈 1/2컵 [선택재료] 슬라이스 체다치즈 1장| 통조림 옥수수 5큰술 [양념] 식용유 1큰술| 버터 1큰술| 다진마늘 1/2큰술| 고춧가루 1/2큰술| 밥 1공기| 소금 약간| 후춧가루 약간,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/699f575a83830e5afa008f66fe42bac01.png,60분 이내,"|1. 슬라이스 체다치즈는 2cm 폭으로 칼집을 내요.|2. 양파, 부추와 베이컨은 2cm 길이로 썰어요.|3. 통조림 옥수수는 체에 밭쳐 물기를 제거해요.|4. 중간 불로 달군 팬에 식용유를 두르고 다진 마늘과 양파, 베이컨을 볶아요.|5. 베이컨이 노릇해지기 시작하면 버터와 고춧가루를 넣어요.|6. 버터가 녹기 시작하면 밥을 넣고 볶아요.|7. 밥이 고루 풀리면 부추를 넣고 후춧가루를 뿌려 섞은 뒤 불을 꺼요.|8. 오븐용기에 옮겨 담고 치즈를 뿌려요.|9. 200도로 예열한 오븐에서 10분간 노릇하게 구워요.",|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/75b222230a7c584284d1c4788a01f5e01.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/c43ee7d9204c5c55217b92e056cdb3481.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/a72162edfe45032a385c4dbf5f8b2cbd1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/77ff7ae0444f461d406a45f9756396dc1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/80b957ef3540d0179164cbc49b6385911.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/62a85788a3e2bf7cafe4c214490a25441.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/9e0689666cded6b304f3aca760d85b711.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/b5185b627540a5d63e342bab768638a61.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/58cca50ea8cab800020ce8723564c8c41.png
6847891,기름떡볶이,든든하게,[필수재료] 판 어묵 2장| 떡볶이 떡 2줌| 참깨 약간 [양념] 설탕 1/2큰술| 고춧가루 1큰술| 간장 1큰술| 다진마늘 1/2큰술| 참기름 1큰술| 물엿 1큰술| 고추장 1큰술,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/10/86ae46773d98b8d6defe4663e1ce3d9f1.png,30분 이내,|1. 볼에 양념 재료를 넣고 고루 섞어요.|2. 끓는 물에 떡볶이떡을 넣고 20초 정도 데친 뒤 물기를 털어내요.|3. 양념장에 떡을 넣고 버무려요.|4. 센 불로 달군 팬에 식용유(1큰술)을 두른 뒤 양념에 버무린 떡을 넣고 볶아요.|5. 떡이 양념장과 고루 섞이면 어묵을 넣고 재빨리 저어가며 볶아요.|6. 그릇에 담고 참깨를 솔솔 뿌려 마무리.,|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/10/4ddd7022b9e0de1b72380d71347c79dd1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/10/037c0fdaf67369bb794cca3e1846725a1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/10/11d8e5fa2e00ed87725ad759b4d9496d1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/10/c4d7246b5365392b8e0f7f46e6530f3a1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/10/1dd9c056078b8571b601f878f78e18c41.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/10/2daaddbe9079adacc1d7271dfc87574c1.png
6847965,명란크림라면,든든하게,[필수 재료] 명란젓 3큰술| 라면 사리 1개| 납작 썬 마늘 3쪽| 송송 썬 청양고추 1개| 생크림 2/3컵| 후춧가루 약간 [선택 재료] 납작 썬 소시지 1개 분량| 송송 썬 쪽파 3대 분량| 잘게 썬 김 약간,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/11/a1413c2afdaf11219c2348421833b9331.png,30분 이내,"|1. 명란젓은 껍질을 제거하고 속의 알만 발라 준비해요.|2. 라면은 끓는 물에 삶아 준비해요.|3. 팬에 식용유(1큰술)를 두르고 마늘과 소시지를 넣고 볶아요.|4. 청양고추, 명란젓을 넣고 살짝 더 볶다가 생크림을 붓고 끓여요.|5. 바글바글 끓어오르면 삶은 라면을 넣고 후춧가루를 뿌려 한 번 더 끓여요.|6. 그릇에 담고 쪽파와 김을 뿌려 마무리.",|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/11/83c3cfabe20db6169ed5225296cab2371.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/11/69e194a934d62bae8d376f45f2351ff61.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/11/5bc6b16043696a1402c03fb842e88e381.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/11/a7db661632ba03a036da5ec34b1e1aae1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/11/c7c15c600417c80cbbe45f2bf1f0080f1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/11/3daaadde1c2e994fe23c37ec9c82699a1.png
6848026,쟁반비빔국수,든든하게,[필수재료] 시판 냉면 육수 또는 동치미국물 2봉| 초고추장 5큰술| 쌈채소 2줌| 오이 2/3개| 적양배추 1/3통| 주황 또는 빨강 파프리카 1개| 메밀국수 3줌 [선택재료] 달걀 2개| 소금 1/2큰술| 식초 1큰술| 연겨자 1큰술| 들깨가루 3큰술,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/12/5f7978188c45ea62f8c25757507bcc2a1.png,60분 이내,"|1. 시판 냉면육수 또는 동치미국물을 준비해 냉동실에서 3~4시간 동안 두어 살얼음으로 준비해요.|2. 냄비에 달걀을 넣고 잠길 정도의 물을 부은 뒤 소금, 식초를 함께 넣고 삶아요.|3. 끓는 물에 메밀국수를 넣고 4~5분 정도 삶아요.|4. 초고추장과 연겨자, 들깨가루를 넣고 섞어 비빔장을 만들어요.|5. 쌈채소, 오이, 양배추, 파프리카는 먹기 좋게 채 썰어요.|6. 삶은 메밀국수는 찬물에 헹군 뒤 체에 밭쳐 물기를 빼요.|7. 그릇에 삶은 국수, 채소, 삶은 달걀을 둘러 담고, 비빔장을 뿌린 뒤 살얼음으로 얼린 육수를 부어 마무리.",|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/12/5b956fc6c88c9d9e2f690508fa7413831.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/12/7d8a09f2a93ae8e7068f75bf92050b871.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/12/2e175192ff7689b77484eebdfc21d5a21.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/12/7ec222c39eeda87fc8002d41e857bc101.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/12/e579c7f5d66b9790b1d699702ba7d9d51.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/12/b2e6bb20f872dfdc475600a2da2664ec1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/12/050bea6371d77bfb60c0f008dcc4cdca1.png
6848085,부대찌개파스타,든든하게,[필수재료] 스파게티면 2줌(180g)| 올리브유 1큰술| 작게 썬 베이컨 4줄| 통조림 햄(스팸) 1/2캔| 버터 1큰술| 채 썬 양파 1/2개| 다진 마늘 1큰술| 납작 썬 양송이버섯 3개| 물 2+1/2컵| 라면 스프 1봉| 김칫국물 3큰술| 우유 1컵 [선택재료] 베이크드빈스 3큰술| 슬라이스 체다치즈 1장| 파마산치즈 적당량 [양념] 소금 약간| 후추 약간,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/13/9b8f14691458c01f52780ef17e567e991.png,30분 이내,"|1. 끓는 물에 소금을 넣고 스파게티를 넣고 4분 정도 삶아 건져요.|2. 중간 불로 달군 팬에 올리브유를 두르고 베이컨과 햄을 볶아요.|3. 버터, 양파, 다진 마늘, 버섯을 넣고 볶아요.|4. 재료가 익으면 물을 붓고 라면수프를 넣고 끓여요.|5. 끓어오르면 스파게티와 우유, 김칫국물을 넣고 3~4분간 끓여요.|6. 스파게티가 익으면 그릇에 담고 베이크드빈스, 슬라이스체다치즈, 파마산치즈를 뿌려 마무리.",|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/13/c4db792169ff274549b3557793e7848f1.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/13/2f66d446c20d0494d0b95cec36e507471.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/13/8c4888dc461e28015a67bb0a351992b31.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/13/47bb94ed2a9d89c3f7a035ca4fbdd8411.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/13/58da8cc5f925b33c42735d097fae6a121.png|https://recipe1.ezmember.co.kr/cache/recipe/2016/05/13/19bfa99d87ba534a9cc0c129b56616701.png
